,Unnamed: 0,KEMENTERIAN/LEMBAGA,SUMBER DANA,PROGRAM,FUNGSI,OUTPUT (KRO),JENIS BELANJA,AKUN 4 DIGIT,REALISASI BELANJA KL (KRO),Nilai,PAGU DIPA REVISI,BLOKIR DIPA REVISI,PAGU DIPA AWAL,BLOKIR DIPA AWAL,Tahun
89011,89011,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5787 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,9829050.0,9829050.0,9830000.0,0.0,10000000.0,0.0,2023
89012,89012,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5787 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1587291713.0,1611146890.0,1611777000.0,0.0,1197097000.0,0.0,2023
89013,89013,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,459191800.0,459191800.0,459192000.0,0.0,635408000.0,0.0,2023
89014,89014,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,3702114570.0,3702114570.0,3702942000.0,0.0,3900366000.0,0.0,2023
89015,89015,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,5119023070.0,5119023070.0,5121033000.0,0.0,5895993000.0,0.0,2023
89016,89016,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,3596678.0,3596678.0,3600000.0,0.0,3600000.0,0.0,2023
89017,89017,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,6832723672.0,7012362349.0,7014200000.0,0.0,5643934000.0,0.0,2023
89018,89018,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5788 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,199134000.0,199134000.0,200000000.0,0.0,200000000.0,0.0,2023
89019,89019,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,75035715485.0,75035715485.0,75206780000.0,0.0,86805999000.0,0.0,2023
89020,89020,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,8764942226.0,8764942226.0,8806654000.0,0.0,9175190000.0,0.0,2023
89021,89021,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5218 Belanja Barang Persediaan,84628935825.0,84628935825.0,84633798000.0,0.0,58253346000.0,0.0,2023
89022,89022,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,15749568518.0,15749568518.0,15806783000.0,0.0,14184960000.0,4860000000.0,2023
89023,89023,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,22676878857.0,22676878857.0,22755889000.0,0.0,16547017000.0,0.0,2023
89024,89024,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,6759728656.0,6986813547.0,7032013000.0,0.0,3332219000.0,0.0,2023
89025,89025,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBB Layanan Sarana dan Prasarana Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,34132500.0,34132500.0,37500000.0,0.0,37500000.0,0.0,2023
89026,89026,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,93503176274.0,93503176274.0,93551828000.0,0.0,83344132000.0,51822500000.0,2023
89027,89027,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5791 FAB Sistem Informasi Pemerintahan,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,5075000000.0,5075000000.0,5075000000.0,0.0,,,2023
89028,89028,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5792 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1032331380.0,1032331380.0,1032787000.0,0.0,885750000.0,0.0,2023
89029,89029,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5792 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,60000000.0,60000000.0,60000000.0,0.0,152300000.0,0.0,2023
89030,89030,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5792 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2198451437.0,2273436968.0,2274211000.0,0.0,2328948000.0,0.0,2023
89031,89031,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5792 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,22600000.0,22600000.0,22600000.0,0.0,9000000.0,0.0,2023
89032,89032,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5792 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,,,,,13600000.0,0.0,2023
89033,89033,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,662116400.0,662116400.0,662117000.0,0.0,663520000.0,0.0,2023
89034,89034,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2125963353.0,2125963353.0,2126954000.0,0.0,2355897000.0,0.0,2023
89035,89035,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,304625000.0,304625000.0,305225000.0,0.0,648350000.0,0.0,2023
89036,89036,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1980172853.0,2013227294.0,2019155000.0,0.0,1469943000.0,0.0,2023
89037,89037,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,613345150.0,617607600.0,618519000.0,0.0,594260000.0,0.0,2023
89038,89038,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,19799676.0,19799676.0,19800000.0,0.0,19800000.0,0.0,2023
89039,89039,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,5417020120.0,5417020120.0,5417072000.0,0.0,841520000.0,0.0,2023
89040,89040,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,788485800.0,788485800.0,811947000.0,0.0,151500000.0,0.0,2023
89041,89041,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,504930000.0,504930000.0,504960000.0,0.0,48000000.0,0.0,2023
89042,89042,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1021195964.0,1029534490.0,1030353000.0,0.0,1116708000.0,0.0,2023
89043,89043,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,3556186938.0,3556186938.0,3598386000.0,0.0,2463676000.0,0.0,2023
89044,89044,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,3081860061.0,3081860061.0,3166604000.0,0.0,4681935000.0,0.0,2023
89045,89045,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5221 Belanja Jasa,431944000.0,431944000.0,456644000.0,0.0,1401700000.0,0.0,2023
89046,89046,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,3731259836.0,3821628030.0,3963904000.0,0.0,3542824000.0,0.0,2023
89047,89047,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,2318108880.0,2393000275.0,2394015000.0,0.0,,,2023
89048,89048,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,21258882147.0,21258882147.0,21270906000.0,0.0,21770000000.0,0.0,2023
89049,89049,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1862291640.0,1862291640.0,1886947000.0,0.0,1418225000.0,0.0,2023
89050,89050,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,10368700657.0,10368700657.0,10449658000.0,0.0,9527490000.0,0.0,2023
89051,89051,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,2517202500.0,2517202500.0,2539877000.0,0.0,2800000000.0,0.0,2023
89052,89052,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2878549361.0,2954404627.0,2995300000.0,0.0,2577704000.0,0.0,2023
89053,89053,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,520609855.0,526444800.0,526445000.0,0.0,869370000.0,0.0,2023
89054,89054,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,14506003225.0,14506003225.0,14523501000.0,0.0,17310000000.0,0.0,2023
89055,89055,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,"5341 Belanja Modal Jalan, Irigasi dan Jaringan",1023507024.0,1023507024.0,1038155000.0,0.0,1200000000.0,0.0,2023
89056,89056,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,989300080.0,989300080.0,992000000.0,0.0,200000000.0,0.0,2023
89057,89057,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,149511450.0,149511450.0,150000000.0,0.0,,,2023
89058,89058,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,1278178320.0,1278178320.0,1300000000.0,0.0,,,2023
89059,89059,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1523680840.0,1523680840.0,1526668000.0,0.0,1420224000.0,0.0,2023
89060,89060,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,4413211500.0,4413211500.0,4430324000.0,0.0,3938492000.0,0.0,2023
89061,89061,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,5143733700.0,5143733700.0,5199432000.0,0.0,3055600000.0,0.0,2023
89062,89062,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,19942478210.0,20607077921.0,20716187000.0,0.0,10589257000.0,0.0,2023
89063,89063,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,6153643105.0,6175507130.0,6175508000.0,0.0,2799139000.0,0.0,2023
89064,89064,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1095142843.0,1095142843.0,1095152000.0,0.0,1119352000.0,0.0,2023
89065,89065,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,96497000.0,96497000.0,96526000.0,0.0,115500000.0,0.0,2023
89066,89066,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,,,,,42000000.0,0.0,2023
89067,89067,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,92037000.0,101044000.0,101044000.0,0.0,159840000.0,0.0,2023
89068,89068,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,970372750.0,970372750.0,970373000.0,0.0,1283495000.0,0.0,2023
89069,89069,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,1337282600.0,1337282600.0,1337284000.0,0.0,1587500000.0,0.0,2023
89070,89070,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2412728283.0,2469643392.0,2469929000.0,0.0,2078948000.0,0.0,2023
89071,89071,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1752274590.0,1752274590.0,1752556000.0,0.0,1752556000.0,0.0,2023
89072,89072,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2115021180.0,2115021180.0,2115024000.0,0.0,2012938000.0,0.0,2023
89073,89073,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,258400000.0,258400000.0,258400000.0,0.0,396100000.0,0.0,2023
89074,89074,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1498107699.0,1521843300.0,1521844000.0,0.0,1486230000.0,0.0,2023
89075,89075,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1674761150.0,1674761150.0,1674762000.0,0.0,1934556000.0,0.0,2023
89076,89076,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2309581767.0,2309581767.0,2309582000.0,0.0,3314354000.0,0.0,2023
89077,89077,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,1002681940.0,1002681940.0,1002682000.0,0.0,284200000.0,0.0,2023
89078,89078,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2178611571.0,2253379480.0,2253380000.0,0.0,1657296000.0,0.0,2023
89079,89079,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,131810800.0,131810800.0,131811000.0,0.0,132704000.0,0.0,2023
89080,89080,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2721000330.0,2721000330.0,2731739000.0,0.0,2643167000.0,0.0,2023
89081,89081,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5218 Belanja Barang Persediaan,,,,,717500000.0,0.0,2023
89082,89082,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,2688817180.0,2688817180.0,2695151000.0,0.0,3612036000.0,0.0,2023
89083,89083,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,7943061413.0,8163182992.0,8163992000.0,0.0,6736544000.0,0.0,2023
89084,89084,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,301895900.0,303089300.0,303090000.0,0.0,233832000.0,0.0,2023
89085,89085,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,479367680.0,479367680.0,479368000.0,0.0,530816000.0,0.0,2023
89086,89086,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1715139188.0,1715139188.0,1715431000.0,0.0,1361503000.0,0.0,2023
89087,89087,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,643725300.0,643725300.0,644825000.0,0.0,760100000.0,0.0,2023
89088,89088,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,4669797173.0,4775733647.0,4775972000.0,0.0,3324525000.0,0.0,2023
89089,89089,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,1819089855.0,1838288160.0,1838289000.0,0.0,1721879000.0,0.0,2023
89090,89090,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2386760405.0,2389035405.0,2389072000.0,0.0,2789529000.0,0.0,2023
89091,89091,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,570250150.0,570250150.0,570251000.0,0.0,338100000.0,0.0,2023
89092,89092,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1432740270.0,1465038600.0,1465040000.0,0.0,1425034000.0,0.0,2023
89093,89093,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5111 Belanja Gaji dan Tunjangan PNS,87987694875.0,88005315298.0,89162257000.0,0.0,107362674000.0,0.0,2023
